Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autohaus Koch GmbH,"Marzahner Chaussee 219
12681 Berlin
Autohaus Koch GmbH,"Marzahner Chaussee 219
12681 Berlin
Deutschland",29590,28535,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,Mazda CX-30 2.0 M HYB.AWD 6AG SEL.A18 BOS ACT-P Allrad,"<p>
<strong>Abholadresse</strong>
Marzahner Chaussee 219
12681 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup, Vorführfahrzeug<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
5.000 km<br>
<strong>Hubraum</strong>
1.998 cm³<br>
<strong>Leistung</strong>
90 kW (122 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
6,0 l/100km (kombiniert)<br>*
7,3 l/100km (innerorts)<br>*
5,3 l/100km (außerorts)<br>*
<strong>CO2-Emission</strong>
136 g/km (kombiniert)*<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6d<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
06/2020<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Magmarot Metallic<br>
<strong>Farbe</strong>
Rot Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandstempomat, Abstandswarner, Alarmanlage, Allradantrieb, Android Auto, Apple CarPlay, Armlehne, Beheizbares Lenkrad, Berganfahrassistent, Blendfreies Fernlicht, Bluetooth, Bordcomputer, Elektr. Fensterheber, Elektr. Heckklappe, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Head-Up Display, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Müdigkeitswarner, Multifunktionslenkrad, Musikstreaming integriert, Navigationssystem, Nichtraucher-Fahrzeug, Notbremsassistent, Notrufsystem, Pannenkit, Radio DAB, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Sommerreifen, Soundsystem, Sprachsteuerung, Spurhalteassistent, Start/Stopp-Automatik, Totwinkel-Assistent, Traktionskontrolle, Tuner/Radio, USB, Verkehrszeichenerkennung, Volldigitales Kombiinstrument, Zentralverriegelung
</p>",Mazda,,"Marke_Mazda, Typ_SUV, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_100 bis 150 PS,Leistung_Alle, Schaltung_Automatik, Farbe_Rot, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,735,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/PqoAAOSwP35fJFCk/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/YjoAAOSwGuJfJFCk/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/MrwAAOSwL1VfJFCk/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/RkQAAOSww9RfJFCk/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/BkoAAOSwlGxfJFCk/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/600AAOSwoQ9fJFCk/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/YvcAAOSwV0xfJFCk/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/qg4AAOSw1NxfJFCk/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/q8EAAOSwUu5fJFCk/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/qa8AAOSwXdVfJFCj/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/BOAAAOSwTFJfJFCk/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/qVEAAOSwzVxfJFCj/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/ovsAAOSwMYxfJFCk/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/6nEAAOSw1U1fJFCk/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/JpgAAOSwt4VfJFCk/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/PqoAAOSwP35fJFCk/$_27.JPG,16,,,,,,,,,,,nil
,,,28387,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,789,,FALSCH,WAHR
,,,28239,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,844,,FALSCH,WAHR
,,,28091,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,898,,FALSCH,WAHR
,,,27943,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,953,,FALSCH,WAHR
,,,28216,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,715,,FALSCH,WAHR
,,,28019,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,769,,FALSCH,WAHR
,,,27822,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,824,,FALSCH,WAHR
,,,27625,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,878,,FALSCH,WAHR
,,,27427,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,933,,FALSCH,WAHR
,,,27898,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,703,,FALSCH,WAHR
,,,27651,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,757,,FALSCH,WAHR
,,,27405,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,812,,FALSCH,WAHR
,,,27158,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,866,,FALSCH,WAHR
,,,26912,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,921,,FALSCH,WAHR
,,,27580,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,695,,FALSCH,WAHR
,,,27284,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,749,,FALSCH,WAHR
,,,26988,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,804,,FALSCH,WAHR
,,,26692,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,858,,FALSCH,WAHR
,,,26396,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,931,,FALSCH,WAHR
,,,27261,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,705,,FALSCH,WAHR
,,,26916,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,759,,FALSCH,WAHR
,,,26571,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,814,,FALSCH,WAHR
,,,26226,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,868,,FALSCH,WAHR
,,,25880,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,923,,FALSCH,WAHR
,,,26943,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,699,,FALSCH,WAHR
,,,26548,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,753,,FALSCH,WAHR
,,,26154,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,808,,FALSCH,WAHR
,,,25759,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,862,,FALSCH,WAHR
,,,25365,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,917,,FALSCH,WAHR
,,,26624,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,694,,FALSCH,WAHR
,,,26181,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,748,,FALSCH,WAHR
,,,25737,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,803,,FALSCH,WAHR
,,,25293,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,857,,FALSCH,WAHR
,,,24849,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,912,,FALSCH,WAHR
,,,26306,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,690,,FALSCH,WAHR
,,,25813,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,744,,FALSCH,WAHR
,,,25320,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,799,,FALSCH,WAHR
,,,24827,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,853,,FALSCH,WAHR
,,,24333,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,908,,FALSCH,WAHR
,,,25988,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,687,,FALSCH,WAHR
,,,25445,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,741,,FALSCH,WAHR
,,,24903,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,796,,FALSCH,WAHR
,,,24360,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,850,,FALSCH,WAHR
,,,23818,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,905,,FALSCH,WAHR
,,,25669,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,684,,FALSCH,WAHR
,,,25077,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,739,,FALSCH,WAHR
,,,24486,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,793,,FALSCH,WAHR
,,,23894,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,848,,FALSCH,WAHR
,,,23302,Mazda-CX-30-2.0-M-HYB.AWD-6AG-SEL.A18-BOS-ACT-P-Allrad,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,902,,FALSCH,WAHR
Autohaus Koch GmbH,"Marzahner Chaussee 219
12681 Berlin
Deutschland",28990,27953,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,Mazda CX-30 M-Hybrid 122PS SELECTION NAV LED SHZ PDC,"<p>
<strong>Abholadresse</strong>
Marzahner Chaussee 219
12681 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup, Vorführfahrzeug<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
5.000 km<br>
<strong>Hubraum</strong>
1.998 cm³<br>
<strong>Leistung</strong>
90 kW (122 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
5,1 l/100km (kombiniert)<br>*
6,2 l/100km (innerorts)<br>*
4,5 l/100km (außerorts)<br>*
<strong>CO2-Emission</strong>
153 g/km (kombiniert)*<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6d<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
02/2020<br>
<strong>Anzahl der Fahrzeughalter</strong>
<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Sonic Silver<br>
<strong>Farbe</strong>
Silber Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandstempomat, Abstandswarner, Alarmanlage, Android Auto, Apple CarPlay, Armlehne, Beheizbares Lenkrad, Berganfahrassistent, Bluetooth, Bordcomputer, Elektr. Fensterheber, Elektr. Heckklappe, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Head-Up Display, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Scheinwerfer, Leichtmetallfelgen, Lichtsensor, Müdigkeitswarner, Multifunktionslenkrad, Musikstreaming integriert, Navigationssystem, Nichtraucher-Fahrzeug, Notbremsassistent, Notrufsystem, Pannenkit, Radio DAB, Regensensor, Reifendruckkontrolle, Scheinwerferreinigung, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Sprachsteuerung, Spurhalteassistent, Start/Stopp-Automatik, Totwinkel-Assistent, Traktionskontrolle, Tuner/Radio, USB, Verkehrszeichenerkennung, Volldigitales Kombiinstrument, Winterreifen, Zentralverriegelung
</p>",Mazda,,"Marke_Mazda, Typ_SUV, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_100 bis 150 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Silber, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,729,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/DfkAAOSwZdtelfLC/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/d6QAAOSwqohelfLC/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/1m8AAOSwLatelfLC/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/HOgAAOSwUAVelfLC/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/HsoAAOSw0i9elfLC/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/Ch8AAOSwPp9elfLC/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/vyAAAOSwC7NelfLC/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/GnYAAOSwEIBelfLC/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/JCYAAOSwS8BelfLC/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/8j0AAOSwtLtelfLC/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/f1AAAOSwY5pelfLC/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/TnYAAOSw5BVelfLC/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/k~YAAOSwQrJelfLC/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/BUsAAOSw6VVelfLC/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/bMEAAOSwDdxelfLC/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/DfkAAOSwZdtelfLC/$_27.JPG,16,,,,,,,,,,,nil
,,,27808,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,782,,FALSCH,WAHR
,,,27663,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,835,,FALSCH,WAHR
,,,27518,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,889,,FALSCH,WAHR
,,,27373,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,942,,FALSCH,WAHR
,,,27640,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,709,,FALSCH,WAHR
,,,27447,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,762,,FALSCH,WAHR
,,,27254,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,815,,FALSCH,WAHR
,,,27061,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,869,,FALSCH,WAHR
,,,26867,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,922,,FALSCH,WAHR
,,,27328,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,697,,FALSCH,WAHR
,,,27086,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,750,,FALSCH,WAHR
,,,26845,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,803,,FALSCH,WAHR
,,,26603,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,857,,FALSCH,WAHR
,,,26362,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,910,,FALSCH,WAHR
,,,27016,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,689,,FALSCH,WAHR
,,,26726,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,742,,FALSCH,WAHR
,,,26436,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,795,,FALSCH,WAHR
,,,26146,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,849,,FALSCH,WAHR
,,,25856,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,921,,FALSCH,WAHR
,,,26703,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,699,,FALSCH,WAHR
,,,26365,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,752,,FALSCH,WAHR
,,,26027,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,806,,FALSCH,WAHR
,,,25689,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,859,,FALSCH,WAHR
,,,25350,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,912,,FALSCH,WAHR
,,,26391,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,693,,FALSCH,WAHR
,,,26004,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,746,,FALSCH,WAHR
,,,25618,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,799,,FALSCH,WAHR
,,,25231,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,853,,FALSCH,WAHR
,,,24845,Mazda-CX-30-M-Hybrid-122PS-SELECTION-NAV-LED-SHZ-PDC,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,906,,FALSCH,WAHR
