Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autocenter Koch GmbH,"Huttenstraße 50
10553 Berlin
,,,28252,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,846,,FALSCH,WAHR
,,,28105,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,900,,FALSCH,WAHR
,,,27957,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,955,,FALSCH,WAHR
,,,27810,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,1009,,FALSCH,WAHR
,,,28082,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,772,,FALSCH,WAHR
,,,27886,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,826,,FALSCH,WAHR
,,,27689,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,880,,FALSCH,WAHR
,,,27493,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,935,,FALSCH,WAHR
,,,27297,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,989,,FALSCH,WAHR
,,,27765,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,760,,FALSCH,WAHR
,,,27520,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,814,,FALSCH,WAHR
,,,27274,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,868,,FALSCH,WAHR
,,,27029,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,923,,FALSCH,WAHR
,,,26783,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,977,,FALSCH,WAHR
,,,27448,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,752,,FALSCH,WAHR
,,,27154,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,806,,FALSCH,WAHR
,,,26859,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,861,,FALSCH,WAHR
,,,26565,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,915,,FALSCH,WAHR
,,,26270,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,987,,FALSCH,WAHR
,,,27131,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,762,,FALSCH,WAHR
,,,26787,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,816,,FALSCH,WAHR
,,,26444,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,871,,FALSCH,WAHR
,,,26100,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,925,,FALSCH,WAHR
,,,25757,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,979,,FALSCH,WAHR
,,,26814,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,756,,FALSCH,WAHR
,,,26421,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,810,,FALSCH,WAHR
,,,26029,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,864,,FALSCH,WAHR
,,,25636,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,919,,FALSCH,WAHR
,,,25243,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,973,,FALSCH,WAHR
,,,26497,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,751,,FALSCH,WAHR
,,,26055,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,805,,FALSCH,WAHR
,,,25614,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,860,,FALSCH,WAHR
,,,25172,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,914,,FALSCH,WAHR
,,,24730,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,968,,FALSCH,WAHR
,,,26180,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,747,,FALSCH,WAHR
,,,25689,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,801,,FALSCH,WAHR
,,,25198,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,856,,FALSCH,WAHR
,,,24708,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,910,,FALSCH,WAHR
,,,24217,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,964,,FALSCH,WAHR
,,,25863,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,744,,FALSCH,WAHR
,,,25323,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,798,,FALSCH,WAHR
,,,24783,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,852,,FALSCH,WAHR
,,,24243,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,907,,FALSCH,WAHR
,,,23703,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,961,,FALSCH,WAHR
,,,25546,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,741,,FALSCH,WAHR
,,,24957,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,796,,FALSCH,WAHR
,,,24368,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,850,,FALSCH,WAHR
,,,23779,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,904,,FALSCH,WAHR
,,,23190,Volvo-V90-D5-AWD-Momentum-Aut-LED-Navi-Leder-AHK,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,958,,FALSCH,WAHR
Autocenter Koch GmbH,"Huttenstraße 50
10553 Berlin
Deutschland",29960,28894,Volvo-XC40-T3-Geartronic-Momentum-Pro,Volvo XC40 T3 Geartronic Momentum Pro,"<p>
<strong>Abholadresse</strong>
Huttenstraße 50
10553 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
10.000 km<br>
<strong>Hubraum</strong>
1.477 cm³<br>
<strong>Leistung</strong>
120 kW (163 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 6,6 l/100km (kombiniert)<br>
ca. 8,4 l/100km (innerorts)<br>
ca. 5,5 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 166 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6d-TEMP<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
06/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
717 - Onyx Black<br>
<strong>Farbe</strong>
Schwarz Metallic<br>
<strong>Innenausstattung</strong>
Vollleder, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
Android Auto, Apple CarPlay, Armlehne, Beheizbare Frontscheibe, Bluetooth, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Heckklappe, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Innenspiegel autom. abblendend, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Multifunktionslenkrad, Navigationssystem, Nichtraucher-Fahrzeug, Notrufsystem, Pannenkit, Partikelfilter, Regensensor, Scheckheftgepflegt, Servolenkung, Sitzheizung, Sprachsteuerung, Start/Stopp-Automatik, Tempomat, Touchscreen, Verkehrszeichenerkennung, Volldigitales Kombiinstrument, WLAN / Wifi Hotspot, Zentralverriegelung
</p>",Volvo,,"Marke_Volvo, Typ_SUV, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_150 bis 200 PS,Leistung_Alle, Schaltung_Automatik, Farbe_Schwarz, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,762,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/~1gAAOSw09ZeIfuU/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/uN4AAOSw5WReHgp5/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/g48AAOSw61BeHgp4/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/~1gAAOSw09ZeIfuU/$_27.JPG,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil
,,,28744,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,817,,FALSCH,WAHR
,,,28594,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,872,,FALSCH,WAHR
,,,28444,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,928,,FALSCH,WAHR
,,,28295,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,983,,FALSCH,WAHR
,,,28572,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,742,,FALSCH,WAHR
,,,28372,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,797,,FALSCH,WAHR
,,,28172,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,852,,FALSCH,WAHR
,,,27972,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,908,,FALSCH,WAHR
,,,27773,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,963,,FALSCH,WAHR
,,,28250,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,730,,FALSCH,WAHR
,,,28000,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,785,,FALSCH,WAHR
,,,27750,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,841,,FALSCH,WAHR
,,,27501,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,896,,FALSCH,WAHR
,,,27251,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,951,,FALSCH,WAHR
,,,27927,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,722,,FALSCH,WAHR
,,,27628,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,777,,FALSCH,WAHR
,,,27328,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,833,,FALSCH,WAHR
,,,27029,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,888,,FALSCH,WAHR
,,,26729,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,961,,FALSCH,WAHR
,,,27605,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,732,,FALSCH,WAHR
,,,27256,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,787,,FALSCH,WAHR
,,,26906,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,843,,FALSCH,WAHR
,,,26557,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,898,,FALSCH,WAHR
,,,26207,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,953,,FALSCH,WAHR
,,,27283,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,726,,FALSCH,WAHR
,,,26884,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,781,,FALSCH,WAHR
,,,26484,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,836,,FALSCH,WAHR
,,,26085,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,892,,FALSCH,WAHR
,,,25685,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,947,,FALSCH,WAHR
,,,26961,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,721,,FALSCH,WAHR
,,,26512,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,776,,FALSCH,WAHR
,,,26062,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,832,,FALSCH,WAHR
,,,25613,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,887,,FALSCH,WAHR
,,,25164,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,942,,FALSCH,WAHR
,,,26639,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,717,,FALSCH,WAHR
,,,26140,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,773,,FALSCH,WAHR
,,,25640,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,828,,FALSCH,WAHR
,,,25141,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,883,,FALSCH,WAHR
,,,24642,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,938,,FALSCH,WAHR
,,,26317,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,714,,FALSCH,WAHR
,,,25768,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,769,,FALSCH,WAHR
,,,25218,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,824,,FALSCH,WAHR
,,,24669,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,880,,FALSCH,WAHR
,,,24120,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,935,,FALSCH,WAHR
,,,25995,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,712,,FALSCH,WAHR
,,,25396,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,767,,FALSCH,WAHR
,,,24796,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,822,,FALSCH,WAHR
,,,24197,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,877,,FALSCH,WAHR
,,,23598,Volvo-XC40-T3-Geartronic-Momentum-Pro,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,932,,FALSCH,WAHR
Autocenter Koch GmbH,"Huttenstraße 50
10553 Berlin
Deutschland",25480,24548,Volvo-XC60-D3-2WD-Summum-Pano-Xenon-Leder-Navi-PDC,Volvo XC60 D3 2WD Summum Pano Xenon Leder Navi PDC,"<p>
<strong>Abholadresse</strong>
Huttenstraße 50
10553 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
26.300 km<br>
<strong>Hubraum</strong>
1.969 cm³<br>
<strong>Leistung</strong>
110 kW (150 PS)<br>
<strong>Kraftstoffart</strong>
Diesel<br>
<strong>Verbrauch</strong><br>
ca. 4,5 l/100km (kombiniert)<br>
ca. 4,9 l/100km (innerorts)<br>
ca. 4,2 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 119 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
06/2017<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Black solid (stone) / solid<br>
<strong>Farbe</strong>
Schwarz<br>
<strong>Innenausstattung</strong>
Vollleder, Andere<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Adaptives Kurvenlicht, Ambiente-Beleuchtung, Armlehne, Beheizbare Frontscheibe, Berganfahrassistent, Bi-Xenon Scheinwerfer, Bluetooth, Bordcomputer, CD-Spieler, Dachreling, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Sitzeinstellung, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Multi-CD-Wechsler, Multifunktionslenkrad, Musikstreaming integriert, Navigationssystem, Nichtraucher-Fahrzeug, Pannenkit, Panorama-Dach, Partikelfilter, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Schiebedach, Servolenkung, Sitzheizung, Soundsystem, Start/Stopp-Automatik, Tempomat, Traktionskontrolle, Tuner/Radio, Volldigitales Kombiinstrument, Winterpaket, Zentralverriegelung
</p>",Volvo,,"Marke_Volvo, Typ_SUV, Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Schwarz, Kraftstoff_Diesel, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,696,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/2ukAAOSwm8ZeVWXg/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/D9EAAOSwMyteVWXg/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/zSoAAOSw3iFeVWXg/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/SmIAAOSwBm9eVWXg/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/y8AAAOSwA-VeVWXf/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/vFAAAOSwwD1eVWXg/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/DVQAAOSw4cFeVWXf/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/rUoAAOSw0XVeVWXh/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/3mgAAOSwyNBeVWXh/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/3sQAAOSw3CpeVWXf/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/sswAAOSwsnVeVWXf/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/f4cAAOSw4DVeVWXf/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/i30AAOSwkaNeVWXf/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/6YYAAOSwf2ZeVWXg/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/KdEAAOSwpfpeVWXj/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/2ukAAOSwm8ZeVWXg/$_27.JPG,16,,,,,,,,,,,nil
,,,24421,Volvo-XC60-D3-2WD-Summum-Pano-Xenon-Leder-Navi-PDC,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,742,,FALSCH,WAHR
,,,24293,Volvo-XC60-D3-2WD-Summum-Pano-Xenon-Leder-Navi-PDC,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,789,,FALSCH,WAHR
,,,24166,Volvo-XC60-D3-2WD-Summum-Pano-Xenon-Leder-Navi-PDC,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,836,,FALSCH,WAHR
