Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autohaus Dallgow GmbH,"Wilmsstrasse 120
14624 Dallgow-Döberitz
Autohaus Dallgow GmbH,"Wilmsstrasse 120
14624 Dallgow-Döberitz
Deutschland",29590,28535,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,Volkswagen Golf Highline 1.5 TSI DSG   LED   Navi   Keyless,"<p>
<strong>Abholadresse</strong>
Wilmsstrasse 120
14624 Dallgow-Döberitz
Deutschland<br>
<strong>Fahrzeugzustand</strong>
<br>
<strong>Kategorie</strong>
Limousine<br>
<strong>Herkunft</strong>
<br>
<strong>Kilometerstand</strong>
10.261 km<br>
<strong>Hubraum</strong>
1.498 cm³<br>
<strong>Leistung</strong>
110 kW (150 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 5,0 l/100km (kombiniert)<br>
ca. 6,2 l/100km (innerorts)<br>
ca. 4,3 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 114 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
01/2020<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
01/2021<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Cranberry Red<br>
<strong>Farbe</strong>
Rot Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandswarner, Adaptives Kurvenlicht, Alarmanlage, Ambiente-Beleuchtung, Armlehne, Berganfahrassistent, Bluetooth, Bordcomputer, CD-Spieler, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Sitzeinstellung, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Freisprecheinrichtung, Garantie, Induktionsladen für Smartphones, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Müdigkeitswarner, Multifunktionslenkrad, Navigationssystem, Nebelscheinwerfer, Notbremsassistent, Notrufsystem, Pannenkit, Panorama-Dach, Radio DAB, Regensensor, Reifendruckkontrolle, Schaltwippen, Scheinwerferreinigung, Schiebedach, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Sportfahrwerk, Sportpaket, Sportsitze, Start/Stopp-Automatik, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Volldigitales Kombiinstrument, Winterpaket, Zentralverriegelung
</p>",Volkswagen,,"Marke_Volkswagen, Typ_Limousine, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_Alle, Schaltung_Automatik, Farbe_Rot, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,745,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/nrAAAOSw1NJfPpOx/$_27.JPG,1,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/nEoAAOSw4cdfPpOW/$_27.JPG,2,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/nHMAAOSwDb5fPpO1/$_27.JPG,3,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/GSwAAOSwPR5fPpOZ/$_27.JPG,4,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/w-kAAOSwz7FfPpOW/$_27.JPG,5,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/JZUAAOSwsTdfPpOX/$_27.JPG,6,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/i18AAOSw955fPpOX/$_27.JPG,7,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/uioAAOSwsWpfPpOX/$_27.JPG,8,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/kngAAOSwa7FfPpOx/$_27.JPG,9,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/egYAAOSwVV1fPpO1/$_27.JPG,10,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/~5YAAOSwNU9fPpOy/$_27.JPG,11,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/NH0AAOSwoBtfPpO1/$_27.JPG,12,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/IWMAAOSwOxBfPpOX/$_27.JPG,13,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/NnwAAOSwf2hfPpOX/$_27.JPG,14,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/Wh0AAOSwwgRfPpPV/$_27.JPG,15,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/PmcAAOSwj5xfPpPV/$_27.JPG,16,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/OQYAAOSwd3VfPpPW/$_27.JPG,17,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/qCAAAOSwLLhfPpPr/$_27.JPG,18,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/nrAAAOSw1NJfPpOx/$_27.JPG,19,,,,,nil
,,,28387,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,799,,FALSCH,WAHR
,,,28239,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,854,,FALSCH,WAHR
,,,28091,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,908,,FALSCH,WAHR
,,,27943,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,963,,FALSCH,WAHR
,,,28216,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,725,,FALSCH,WAHR
,,,28019,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,780,,FALSCH,WAHR
,,,27822,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,834,,FALSCH,WAHR
,,,27625,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,888,,FALSCH,WAHR
,,,27427,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,943,,FALSCH,WAHR
,,,27898,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,713,,FALSCH,WAHR
,,,27651,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,768,,FALSCH,WAHR
,,,27405,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,822,,FALSCH,WAHR
,,,27158,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,876,,FALSCH,WAHR
,,,26912,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,931,,FALSCH,WAHR
,,,27580,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,705,,FALSCH,WAHR
,,,27284,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,760,,FALSCH,WAHR
,,,26988,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,814,,FALSCH,WAHR
,,,26692,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,869,,FALSCH,WAHR
,,,26396,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,941,,FALSCH,WAHR
,,,27261,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,715,,FALSCH,WAHR
,,,26916,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,770,,FALSCH,WAHR
,,,26571,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,824,,FALSCH,WAHR
,,,26226,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,879,,FALSCH,WAHR
,,,25880,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,933,,FALSCH,WAHR
,,,26943,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,709,,FALSCH,WAHR
,,,26548,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,763,,FALSCH,WAHR
,,,26154,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,818,,FALSCH,WAHR
,,,25759,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,872,,FALSCH,WAHR
,,,25365,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,927,,FALSCH,WAHR
,,,26624,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,704,,FALSCH,WAHR
,,,26181,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,759,,FALSCH,WAHR
,,,25737,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,813,,FALSCH,WAHR
,,,25293,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,868,,FALSCH,WAHR
,,,24849,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,922,,FALSCH,WAHR
,,,26306,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,700,,FALSCH,WAHR
,,,25813,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,755,,FALSCH,WAHR
,,,25320,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,809,,FALSCH,WAHR
,,,24827,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,864,,FALSCH,WAHR
,,,24333,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,918,,FALSCH,WAHR
,,,25988,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,697,,FALSCH,WAHR
,,,25445,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,752,,FALSCH,WAHR
,,,24903,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,806,,FALSCH,WAHR
,,,24360,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,860,,FALSCH,WAHR
,,,23818,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,915,,FALSCH,WAHR
,,,25669,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,694,,FALSCH,WAHR
,,,25077,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,749,,FALSCH,WAHR
,,,24486,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,803,,FALSCH,WAHR
,,,23894,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,858,,FALSCH,WAHR
,,,23302,Volkswagen-Golf-Highline-1.5-TSI-DSG---LED---Navi---Keyless,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,912,,FALSCH,WAHR
Autohaus Dallgow GmbH,"Wilmsstrasse 120
14624 Dallgow-Döberitz
Deutschland",17500,16808,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,Volkswagen Golf VII Comfortline 1.0 TSI  Navi  ACC   PDCv h,"<p>
<strong>Abholadresse</strong>
Wilmsstrasse 120
14624 Dallgow-Döberitz
Deutschland<br>
<strong>Fahrzeugzustand</strong>
<br>
<strong>Kategorie</strong>
Limousine<br>
<strong>Herkunft</strong>
<br>
<strong>Kilometerstand</strong>
13.850 km<br>
<strong>Hubraum</strong>
999 cm³<br>
<strong>Leistung</strong>
85 kW (116 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 4,9 l/100km (kombiniert)<br>
ca. 5,6 l/100km (innerorts)<br>
ca. 4,5 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 111 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
02/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
02/2020<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Petroleum Blue<br>
<strong>Farbe</strong>
Blau Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandstempomat, Abstandswarner, Android Auto, Apple CarPlay, Armlehne, Berganfahrassistent, Bluetooth, Bordcomputer, CD-Spieler, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Müdigkeitswarner, Multifunktionslenkrad, Musikstreaming integriert, Navigationssystem, Nichtraucher-Fahrzeug, Notbremsassistent, Pannenkit, Raucherpaket, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Servolenkung, Sitzheizung, Sprachsteuerung, Spurhalteassistent, Start/Stopp-Automatik, Totwinkel-Assistent, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Verkehrszeichenerkennung, Zentralverriegelung
</p>",Volkswagen,,"Marke_Volkswagen, Typ_Limousine, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_100 bis 150 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Blau, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,529,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/VPAAAOSw5W9e44fy/$_27.JPG,1,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/4H0AAOSw87xe44fy/$_27.JPG,2,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/bVEAAOSwn3de44fz/$_27.JPG,3,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/~EsAAOSwDcNe44fy/$_27.JPG,4,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/aEsAAOSwCi5e44fy/$_27.JPG,5,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/~Y4AAOSwjW5e44fy/$_27.JPG,6,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/ZKsAAOSw6~Je44fy/$_27.JPG,7,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/d-QAAOSwOFZe44fy/$_27.JPG,8,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/YvoAAOSwcH5e44fy/$_27.JPG,9,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/E5gAAOSwLt5e44fz/$_27.JPG,10,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/3h8AAOSwgOpe44fz/$_27.JPG,11,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/4mcAAOSwkLxe44fy/$_27.JPG,12,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/mSQAAOSwLURe44fy/$_27.JPG,13,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/srAAAOSwsbNe44f0/$_27.JPG,14,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/OM8AAOSwGeFe44fy/$_27.JPG,15,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/XeUAAOSwdeNe44fz/$_27.JPG,16,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/QU0AAOSw3e1e44fy/$_27.JPG,17,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/xPcAAOSwYvJe44fy/$_27.JPG,18,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/hp4AAOSw1BxeUTcW/$_27.JPG,19,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/C~wAAOSwtQxeUTcX/$_27.JPG,20,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/VPAAAOSw5W9e44fy/$_27.JPG,21,nil
,,,16720,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,561,,FALSCH,WAHR
,,,16633,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,594,,FALSCH,WAHR
,,,16545,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,626,,FALSCH,WAHR
,,,16458,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,658,,FALSCH,WAHR
,,,16610,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,509,,FALSCH,WAHR
,,,16493,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,542,,FALSCH,WAHR
,,,16377,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,574,,FALSCH,WAHR
,,,16260,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,606,,FALSCH,WAHR
,,,16143,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,638,,FALSCH,WAHR
,,,16413,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,497,,FALSCH,WAHR
,,,16267,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,530,,FALSCH,WAHR
,,,16121,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,562,,FALSCH,WAHR
,,,15975,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,594,,FALSCH,WAHR
,,,15829,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,626,,FALSCH,WAHR
,,,16215,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,489,,FALSCH,WAHR
,,,16040,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,522,,FALSCH,WAHR
,,,15865,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,554,,FALSCH,WAHR
,,,15690,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,586,,FALSCH,WAHR
,,,15515,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,637,,FALSCH,WAHR
,,,16018,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,500,,FALSCH,WAHR
,,,15813,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,532,,FALSCH,WAHR
,,,15609,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,564,,FALSCH,WAHR
,,,15405,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,596,,FALSCH,WAHR
,,,15201,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,628,,FALSCH,WAHR
,,,15820,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,493,,FALSCH,WAHR
,,,15587,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,525,,FALSCH,WAHR
,,,15353,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,558,,FALSCH,WAHR
,,,15120,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,590,,FALSCH,WAHR
,,,14887,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,622,,FALSCH,WAHR
,,,15623,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,488,,FALSCH,WAHR
,,,15360,Volkswagen-Golf-VII-Comfortline-1.0-TSI--Navi--ACC---PDCv-h,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,521,,FALSCH,WAHR
