Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autoforum Koch GmbH,"Marzahner Chaussee 219
12681 Berlin
,,,27239,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,784,,FALSCH,WAHR
,,,27097,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,836,,FALSCH,WAHR
,,,26955,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,888,,FALSCH,WAHR
,,,26813,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,941,,FALSCH,WAHR
,,,27074,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,712,,FALSCH,WAHR
,,,26885,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,764,,FALSCH,WAHR
,,,26695,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,816,,FALSCH,WAHR
,,,26506,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,869,,FALSCH,WAHR
,,,26317,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,921,,FALSCH,WAHR
,,,26768,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,700,,FALSCH,WAHR
,,,26531,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,752,,FALSCH,WAHR
,,,26294,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,804,,FALSCH,WAHR
,,,26058,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,857,,FALSCH,WAHR
,,,25821,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,909,,FALSCH,WAHR
,,,26461,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,692,,FALSCH,WAHR
,,,26177,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,744,,FALSCH,WAHR
,,,25893,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,796,,FALSCH,WAHR
,,,25609,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,849,,FALSCH,WAHR
,,,25325,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,919,,FALSCH,WAHR
,,,26155,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,702,,FALSCH,WAHR
,,,25823,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,754,,FALSCH,WAHR
,,,25492,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,806,,FALSCH,WAHR
,,,25161,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,859,,FALSCH,WAHR
,,,24829,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,911,,FALSCH,WAHR
,,,25848,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,696,,FALSCH,WAHR
,,,25469,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,748,,FALSCH,WAHR
,,,25091,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,800,,FALSCH,WAHR
,,,24712,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,853,,FALSCH,WAHR
,,,24333,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,905,,FALSCH,WAHR
,,,25542,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,691,,FALSCH,WAHR
,,,25116,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,743,,FALSCH,WAHR
,,,24690,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,795,,FALSCH,WAHR
,,,24264,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,848,,FALSCH,WAHR
,,,23838,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,900,,FALSCH,WAHR
,,,25235,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,687,,FALSCH,WAHR
,,,24762,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,739,,FALSCH,WAHR
,,,24288,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,792,,FALSCH,WAHR
,,,23815,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,844,,FALSCH,WAHR
,,,23342,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,896,,FALSCH,WAHR
,,,24929,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,684,,FALSCH,WAHR
,,,24408,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,736,,FALSCH,WAHR
,,,23887,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,788,,FALSCH,WAHR
,,,23367,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,841,,FALSCH,WAHR
,,,22846,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,893,,FALSCH,WAHR
,,,24622,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,681,,FALSCH,WAHR
,,,24054,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,733,,FALSCH,WAHR
,,,23486,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,786,,FALSCH,WAHR
,,,22918,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,838,,FALSCH,WAHR
,,,22350,Skoda-Kamiq-1.5-TSI-DSG-Style-Voll-LED--Navi--AHK-ACC,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,890,,FALSCH,WAHR
Autoforum Koch GmbH,"Marzahner Chaussee 219
12681 Berlin
Deutschland",20500,19718,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,Skoda Kamiq Ambition 1 0 TSI LED FSE PDC vo hi Klima,"<p>
<strong>Abholadresse</strong>
Marzahner Chaussee 219
12681 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup, Vorführfahrzeug<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
9.990 km<br>
<strong>Hubraum</strong>
999 cm³<br>
<strong>Leistung</strong>
85 kW (116 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
5,0 l/100km (kombiniert)<br>*
6,3 l/100km (innerorts)<br>*
4,2 l/100km (außerorts)<br>*
<strong>CO2-Emission</strong>
113 g/km (kombiniert)*<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6d-TEMP<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
09/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Velvet-Rot Premium-Metallic<br>
<strong>Farbe</strong>
Rot Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandswarner, Ambiente-Beleuchtung, Android Auto, Apple CarPlay, Armlehne, Berganfahrassistent, Bluetooth, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Heckklappe, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Induktionsladen für Smartphones, Isofix, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Multifunktionslenkrad, Musikstreaming integriert, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notbremsassistent, Notrufsystem, Pannenkit, Partikelfilter, Radio DAB, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Spurhalteassistent, Start/Stopp-Automatik, Tempomat, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Zentralverriegelung
</p>",Skoda,,"Marke_Skoda, Typ_SUV, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_100 bis 150 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Rot, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,579,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/0UgAAOSwbqBeYpVq/$_27.JPG,1,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/u2cAAOSwSa9eYpVq/$_27.JPG,2,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/brMAAOSwpB5eYpVq/$_27.JPG,3,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/YaIAAOSwWnheYpVq/$_27.JPG,4,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/354AAOSwjKNeYpVq/$_27.JPG,5,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/n3AAAOSwXsBeYpVq/$_27.JPG,6,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/BykAAOSwBpteYpVq/$_27.JPG,7,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/8zIAAOSwGSZeYpVq/$_27.JPG,8,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/824AAOSw6NNeYpVq/$_27.JPG,9,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/JiAAAOSwi6BeYpVq/$_27.JPG,10,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/tHgAAOSwf11eYpVq/$_27.JPG,11,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/wMAAAOSwHOFeYpVq/$_27.JPG,12,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/L50AAOSwJgxeYpVq/$_27.JPG,13,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/F80AAOSw2FdeYpVq/$_27.JPG,14,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/YdQAAOSwSmxeYpVq/$_27.JPG,15,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/0UgAAOSwbqBeYpVq/$_27.JPG,16,,,,,,,,,,,nil
,,,19615,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,617,,FALSCH,WAHR
,,,19513,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,654,,FALSCH,WAHR
,,,19410,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,692,,FALSCH,WAHR
,,,19308,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,730,,FALSCH,WAHR
,,,19490,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,559,,FALSCH,WAHR
,,,19353,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,597,,FALSCH,WAHR
,,,19217,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,634,,FALSCH,WAHR
,,,19080,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,672,,FALSCH,WAHR
,,,18943,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,710,,FALSCH,WAHR
,,,19263,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,547,,FALSCH,WAHR
,,,19092,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,585,,FALSCH,WAHR
,,,18921,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,622,,FALSCH,WAHR
,,,18750,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,660,,FALSCH,WAHR
,,,18579,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,698,,FALSCH,WAHR
,,,19035,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,539,,FALSCH,WAHR
,,,18830,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,577,,FALSCH,WAHR
,,,18625,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,614,,FALSCH,WAHR
,,,18420,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,652,,FALSCH,WAHR
,,,18215,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,708,,FALSCH,WAHR
,,,18808,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,549,,FALSCH,WAHR
,,,18568,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,587,,FALSCH,WAHR
,,,18329,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,625,,FALSCH,WAHR
,,,18090,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,662,,FALSCH,WAHR
,,,17851,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,700,,FALSCH,WAHR
,,,18580,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,543,,FALSCH,WAHR
,,,18307,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,581,,FALSCH,WAHR
,,,18033,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,618,,FALSCH,WAHR
,,,17760,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,656,,FALSCH,WAHR
,,,17487,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,694,,FALSCH,WAHR
,,,18353,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,538,,FALSCH,WAHR
,,,18045,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,576,,FALSCH,WAHR
,,,17738,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,613,,FALSCH,WAHR
,,,17430,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,651,,FALSCH,WAHR
,,,17123,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,689,,FALSCH,WAHR
,,,18125,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,534,,FALSCH,WAHR
,,,17783,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,572,,FALSCH,WAHR
,,,17442,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,610,,FALSCH,WAHR
,,,17100,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,647,,FALSCH,WAHR
,,,16758,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,685,,FALSCH,WAHR
,,,17898,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,531,,FALSCH,WAHR
,,,17522,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,569,,FALSCH,WAHR
,,,17146,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,606,,FALSCH,WAHR
,,,16770,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,644,,FALSCH,WAHR
,,,16394,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,682,,FALSCH,WAHR
,,,17670,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,528,,FALSCH,WAHR
,,,17260,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,566,,FALSCH,WAHR
,,,16850,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,604,,FALSCH,WAHR
,,,16440,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,641,,FALSCH,WAHR
,,,16030,Skoda-Kamiq-Ambition-1-0-TSI-LED-FSE-PDC-vo-hi-Klima,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,679,,FALSCH,WAHR
