Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,Citroën C4 Aircross HDi 115 S S 4WD Exclusive Leder Xeno,"<p>
<strong>Abholadresse</strong>
Potsdamer Straße 51-52
14469 Potsdam
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
39.450 km<br>
<strong>Hubraum</strong>
1.560 cm³<br>
<strong>Leistung</strong>
84 kW (114 PS)<br>
<strong>Kraftstoffart</strong>
Diesel<br>
<strong>Verbrauch</strong><br>
ca. 4,9 l/100km (kombiniert)<br>
ca. 5,6 l/100km (innerorts)<br>
ca. 4,5 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 129 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
07/2015<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
dunkel Rot Metallic<br>
<strong>Farbe</strong>
Rot Metallic<br>
<strong>Innenausstattung</strong>
Vollleder, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Allradantrieb, Armlehne, Berganfahrassistent, Bluetooth, Bordcomputer, CD-Spieler, Dachreling, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Sitzeinstellung, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Multifunktionslenkrad, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notrad, Panorama-Dach, Partikelfilter, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Scheinwerferreinigung, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Soundsystem, Start/Stopp-Automatik, Tempomat, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Xenonscheinwerfer, Zentralverriegelung
</p>",Citro,,"Marke_Citro, Typ_SUV, Alter_Alle, Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_100 bis 150 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Rot, Kraftstoff_Diesel, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,507,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/kTsAAOSw7bZeQuhl/$_27.JPG,,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/rSEAAOSw0AxeQuhl/$_27.JPG,1,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/yQsAAOSwAPpeQuhl/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/ZxMAAOSwBTleQuhp/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/pbIAAOSwAHFeQuhl/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/1DAAAOSwXTZeQuhl/$_27.JPG,5,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/cfUAAOSwP5peQuhl/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/ytIAAOSwMTFeQuhl/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/WN8AAOSwIVdeQuhl/$_27.JPG,8,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/wHMAAOSwWy5eQuhm/$_27.JPG,9,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/IdoAAOSw5r9eQuhl/$_27.JPG,10,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/AvgAAOSwPGBeQuhl/$_27.JPG,11,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/27wAAOSwP45eQuhm/$_27.JPG,12,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/df0AAOSwFOleQuhl/$_27.JPG,13,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/vesAAOSwlr1eQuhm/$_27.JPG,14,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/I4UAAOSw6DxeQuhl/$_27.JPG,15,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/g4gAAOSwcDBeQuhm/$_27.JPG,16,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/Gg4AAOSwPwpeQuhl/$_27.JPG,17,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/my4AAOSwkaNeQuhl/$_27.JPG,18,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/GJMAAOSwIJNeQuhl/$_27.JPG,19,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/kTsAAOSw7bZeQuhl/$_27.JPG,20,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/rSEAAOSw0AxeQuhl/$_27.JPG,,nil
Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,539,,FALSCH,WAHR
Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,571,,FALSCH,WAHR
Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,604,,FALSCH,WAHR
Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,636,,FALSCH,WAHR
Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,496,,FALSCH,WAHR
Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,528,,FALSCH,WAHR
Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,560,,FALSCH,WAHR
Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,593,,FALSCH,WAHR
Citroën-C4-Aircross-HDi-115-S-S-4WD-Exclusive-Leder-Xeno,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,625,,FALSCH,WAHR
