Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,544,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,583,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,622,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,661,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,700,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,540,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,579,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,619,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,658,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,697,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,537,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,577,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,616,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,655,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,694,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,535,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,574,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,613,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,652,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,691,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,533,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,572,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,611,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,650,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-ALLRAD-SUV,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,689,,FALSCH,WAHR
Dacia-DUSTER-1.3-TCE-130-PRESTIGE-SUV,Dacia DUSTER 1.3 TCE 130 PRESTIGE SUV,"<p>
<strong>Abholadresse</strong>
Weissenseer Weg 32 - 34
13055 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup<br>
<strong>Herkunft</strong>
<br>
<strong>Kilometerstand</strong>
15.806 km<br>
<strong>Hubraum</strong>
1.332 cm³<br>
<strong>Leistung</strong>
96 kW (131 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 5,9 l/100km (kombiniert)<br>
ca. 7,2 l/100km (innerorts)<br>
ca. 5,1 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 140 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
12/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Grau<br>
<strong>Farbe</strong>
Grau Metallic<br>
<strong>Innenausstattung</strong>
Andere, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Bluetooth, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Isofix, Leichtmetallfelgen, Navigationssystem, Nebelscheinwerfer, Partikelfilter, Reifendruckkontrolle, Servolenkung, Sitzheizung, Start/Stopp-Automatik, Tagfahrlicht, Tempomat, Traktionskontrolle, Tuner/Radio, Zentralverriegelung
</p>",Dacia,,"Marke_Dacia, Typ_SUV, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_100 bis 150 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Grau, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,516,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/JegAAOSwJj9cgaDN/$_27.JPG,,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/EYoAAOSw-7dfF1zP/$_27.JPG,1,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/g7sAAOSwZSxfF1zP/$_27.JPG,2,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/PKEAAOSwbdBfF1zP/$_27.JPG,3,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/4-oAAOSw6EJfF1zP/$_27.JPG,4,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/pT4AAOSwx4JfF1zP/$_27.JPG,5,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/M~IAAOSwalFfF1zP/$_27.JPG,6,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/3zgAAOSwgP1fF1zP/$_27.JPG,7,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/YOIAAOSweyxfF1zP/$_27.JPG,8,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/uVIAAOSwjTVfF1zP/$_27.JPG,9,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/rf8AAOSwwyxfF1zP/$_27.JPG,10,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/tDMAAOSw-btfF1zP/$_27.JPG,11,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/MJwAAOSwL8xcgaDO/$_27.JPG,12,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/JegAAOSwJj9cgaDN/$_27.JPG,13,,,,,,,,,,,,,,,,,nil
