Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autohaus Körner GmbH,"Walsheimer Str. 2 - 24
12683 Berlin
Autohaus Körner GmbH,"Walsheimer Str. 2 - 24
12683 Berlin
Deutschland",22900,22046,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,Hyundai Santa Fe   NAVI  TEMPOMAT STANDHZG XENON LEDER ,"<p>
<strong>Abholadresse</strong>
Walsheimer Str. 2 - 24
12683 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
54.904 km<br>
<strong>Hubraum</strong>
2.199 cm³<br>
<strong>Leistung</strong>
147 kW (200 PS)<br>
<strong>Kraftstoffart</strong>
Diesel<br>
<strong>Verbrauch</strong><br>
ca. 6,6 l/100km (kombiniert)<br>
ca. 7,8 l/100km (innerorts)<br>
ca. 5,9 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 174 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
09/2016<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Tan Brown / MIC<br>
<strong>Farbe</strong>
Braun Metallic<br>
<strong>Innenausstattung</strong>
Vollleder, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Alarmanlage, Allradantrieb, Armlehne, Beheizbares Lenkrad, Berganfahrassistent, Bluetooth, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Heckklappe, Elektr. Seitenspiegel, Elektr. Sitzeinstellung, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Freisprecheinrichtung, Garantie, Gepäckraumabtrennung, Innenspiegel autom. abblendend, Isofix, Kurvenlicht, Lederlenkrad, LED-Tagfahrlicht, Lichtsensor, Lordosenstütze, Multifunktionslenkrad, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Partikelfilter, Radio DAB, Regensensor, Reifendruckkontrolle, Reserverad, Scheinwerferreinigung, Schlüssellose Zentralverriegelung, Sitzbelüftung, Sitzheizung, Sitzheizung hinten, Sommerreifen, Soundsystem, Spurhalteassistent, Standheizung, Start/Stopp-Automatik, Tempomat, Totwinkel-Assistent, Touchscreen, Tuner/Radio, USB, Winterreifen, Xenonscheinwerfer, Zentralverriegelung
</p>",Hyundai,,"Marke_Hyundai, Typ_SUV, Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_Alle, Schaltung_Automatik, Farbe_Braun, Kraftstoff_Diesel, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,696,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY3WDEwMjI=/z/9XUAAOSw-nRfOlm-/$_27.JPG,1,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/usQAAOSwNgZfOlnB/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/v-sAAOSwm0BfOlnD/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/aBgAAOSwpHxfOlnG/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/DiwAAOSw6yxfOlnI/$_27.JPG,5,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/gJ4AAOSw84BfOlnL/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/JdUAAOSwLGxfOlnN/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/tJYAAOSwwW9fOlnP/$_27.JPG,8,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/omcAAOSwvgdfOlnS/$_27.JPG,9,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/BfwAAOSwzxVfOlnU/$_27.JPG,10,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/WkYAAOSwNDhfOlnW/$_27.JPG,11,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/9EcAAOSwGwtfOlnZ/$_27.JPG,12,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/VmgAAOSwIblfOlnb/$_27.JPG,13,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/44UAAOSwA3tfOlne/$_27.JPG,14,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/gLUAAOSwp91fOlnl/$_27.JPG,15,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/0J8AAOSwBNRfOlnn/$_27.JPG,16,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Q5wAAOSwFNZfOlnp/$_27.JPG,17,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/mWUAAOSwj1hfOlns/$_27.JPG,18,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/QQoAAOSw2IxfOlnu/$_27.JPG,19,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/So0AAOSwadpfOlnx/$_27.JPG,20,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/XRAAAOSwp5ZfOln2/$_27.JPG,21,nil
,,,21931,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,739,,FALSCH,WAHR
,,,21817,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,781,,FALSCH,WAHR
,,,21702,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,823,,FALSCH,WAHR
,,,21588,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,865,,FALSCH,WAHR
,,,21794,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,676,,FALSCH,WAHR
,,,21641,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,719,,FALSCH,WAHR
,,,21489,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,761,,FALSCH,WAHR
,,,21336,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,803,,FALSCH,WAHR
,,,21183,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,845,,FALSCH,WAHR
,,,21543,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,665,,FALSCH,WAHR
,,,21352,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,707,,FALSCH,WAHR
,,,21161,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,749,,FALSCH,WAHR
,,,20970,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,791,,FALSCH,WAHR
,,,20779,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,833,,FALSCH,WAHR
,,,21291,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,657,,FALSCH,WAHR
,,,21062,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,699,,FALSCH,WAHR
,,,20833,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,741,,FALSCH,WAHR
,,,20604,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,783,,FALSCH,WAHR
,,,20375,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,844,,FALSCH,WAHR
,,,21040,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,667,,FALSCH,WAHR
,,,20772,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,709,,FALSCH,WAHR
,,,20505,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,751,,FALSCH,WAHR
,,,20238,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,793,,FALSCH,WAHR
,,,19971,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,835,,FALSCH,WAHR
,,,20788,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,660,,FALSCH,WAHR
,,,20483,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,703,,FALSCH,WAHR
,,,20177,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,745,,FALSCH,WAHR
,,,19872,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,787,,FALSCH,WAHR
,,,19567,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,829,,FALSCH,WAHR
,,,20537,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,656,,FALSCH,WAHR
,,,20193,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,698,,FALSCH,WAHR
,,,19850,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,740,,FALSCH,WAHR
,,,19506,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,782,,FALSCH,WAHR
,,,19163,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,824,,FALSCH,WAHR
,,,20285,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,652,,FALSCH,WAHR
,,,19903,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,694,,FALSCH,WAHR
,,,19522,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,736,,FALSCH,WAHR
,,,19140,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,778,,FALSCH,WAHR
,,,18758,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,820,,FALSCH,WAHR
,,,20034,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,649,,FALSCH,WAHR
,,,19614,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,691,,FALSCH,WAHR
,,,19194,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,733,,FALSCH,WAHR
,,,18774,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,775,,FALSCH,WAHR
,,,18354,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,817,,FALSCH,WAHR
,,,19782,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,646,,FALSCH,WAHR
,,,19324,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,688,,FALSCH,WAHR
,,,18866,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,730,,FALSCH,WAHR
,,,18408,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,772,,FALSCH,WAHR
,,,17950,Hyundai-Santa-Fe---NAVI--TEMPOMAT-STANDHZG-XENON-LEDER-,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,814,,FALSCH,WAHR
Autohaus Körner GmbH,"Walsheimer Str. 2 - 24
12683 Berlin
Deutschland",15900,15256,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,Hyundai Tucson  NAVI CAM BT TEMPOMAT SHZ PDC TOTWINKEL ,"<p>
<strong>Abholadresse</strong>
Walsheimer Str. 2 - 24
12683 Berlin
Deutschland<br>
<strong>Fahrzeugzustand</strong>
<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
54.894 km<br>
<strong>Hubraum</strong>
1.591 cm³<br>
<strong>Leistung</strong>
97 kW (132 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 6,3 l/100km (kombiniert)<br>
ca. 7,9 l/100km (innerorts)<br>
ca. 5,4 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 147 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
11/2015<br>
<strong>Anzahl der Fahrzeughalter</strong>
2<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Ruby Wine / MIC<br>
<strong>Farbe</strong>
Rot Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandswarner, Alarmanlage, Armlehne, Beheizbares Lenkrad, Berganfahrassistent, Bluetooth, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Innenspiegel autom. abblendend, Isofix, Kurvenlicht, Lederlenkrad, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Multifunktionslenkrad, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Pannenkit, Radio DAB, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Servolenkung, Sitzheizung, Sommerreifen, Soundsystem, Spurhalteassistent, Start/Stopp-Automatik, Tempomat, Totwinkel-Assistent, Touchscreen, Tuner/Radio, USB, Zentralverriegelung
</p>",Hyundai,,"Marke_Hyundai, Typ_SUV, Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_100 bis 150 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Rot, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,512,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY3WDEwMjI=/z/4GMAAOSwUAVfMp1r/$_27.JPG,1,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/~1IAAOSwF9FfMp1u/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/JzIAAOSwdAVfMp10/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/zoAAAOSw6DtfMp12/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/xzMAAOSwGm5fMp19/$_27.JPG,5,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/SdIAAOSwiABfMp2A/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/oI0AAOSwZk9fMp2C/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/aboAAOSwSI1fMp2E/$_27.JPG,8,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/SlsAAOSwfvRfMp2G/$_27.JPG,9,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/SvAAAOSwaNhfMp2L/$_27.JPG,10,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/4FgAAOSw9INfMp2O/$_27.JPG,11,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/24sAAOSwyo1fMp2Q/$_27.JPG,12,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/DGUAAOSwbxFfMp2S/$_27.JPG,13,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/M30AAOSwgftfMp2U/$_27.JPG,14,https://i.ebayimg.com/00/s/NzY3WDEwMjI=/z/5xYAAOSwg9RdrqgA/$_27.JPG,15,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/BDkAAOSw8YddqJa6/$_27.JPG,16,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/3lwAAOSw8q9dqJa8/$_27.JPG,17,https://i.ebayimg.com/00/s/MTA4MFg2ODI=/z/vZ8AAOSwiXZfMp2d/$_27.JPG,18,,,,,,,nil
,,,15176,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,541,,FALSCH,WAHR
,,,15097,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,571,,FALSCH,WAHR
,,,15017,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,600,,FALSCH,WAHR
,,,14938,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,629,,FALSCH,WAHR
,,,15074,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,492,,FALSCH,WAHR
,,,14968,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,521,,FALSCH,WAHR
,,,14862,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,551,,FALSCH,WAHR
,,,14756,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,580,,FALSCH,WAHR
,,,14650,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,609,,FALSCH,WAHR
,,,14893,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,480,,FALSCH,WAHR
,,,14760,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,509,,FALSCH,WAHR
,,,14628,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,539,,FALSCH,WAHR
,,,14495,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,568,,FALSCH,WAHR
,,,14363,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,597,,FALSCH,WAHR
,,,14711,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,472,,FALSCH,WAHR
,,,14552,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,501,,FALSCH,WAHR
,,,14393,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,531,,FALSCH,WAHR
,,,14234,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,560,,FALSCH,WAHR
,,,14075,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,608,,FALSCH,WAHR
,,,14530,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,482,,FALSCH,WAHR
,,,14344,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,512,,FALSCH,WAHR
,,,14159,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,541,,FALSCH,WAHR
,,,13973,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,570,,FALSCH,WAHR
,,,13788,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,599,,FALSCH,WAHR
,,,14348,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,476,,FALSCH,WAHR
,,,14136,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,505,,FALSCH,WAHR
,,,13924,Hyundai-Tucson--NAVI-CAM-BT-TEMPOMAT-SHZ-PDC-TOTWINKEL-,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,535,,FALSCH,WAHR
