Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autohaus Gerhard Kockjoy GmbH,"Potsdamer Straße 51-52
14469 Potsdam
,,,22509,Citroën-C5-Aircross-PT-130-S-S-FEEL--Full-LED-Pano-Navi,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,681,,FALSCH,WAHR
,,,22078,Citroën-C5-Aircross-PT-130-S-S-FEEL--Full-LED-Pano-Navi,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,728,,FALSCH,WAHR
,,,21648,Citroën-C5-Aircross-PT-130-S-S-FEEL--Full-LED-Pano-Navi,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,776,,FALSCH,WAHR
,,,21217,Citroën-C5-Aircross-PT-130-S-S-FEEL--Full-LED-Pano-Navi,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,823,,FALSCH,WAHR
,,,22185,Citroën-C5-Aircross-PT-130-S-S-FEEL--Full-LED-Pano-Navi,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,677,,FALSCH,WAHR
,,,21711,Citroën-C5-Aircross-PT-130-S-S-FEEL--Full-LED-Pano-Navi,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,725,,FALSCH,WAHR
,,,21237,Citroën-C5-Aircross-PT-130-S-S-FEEL--Full-LED-Pano-Navi,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,773,,FALSCH,WAHR
,,,20763,Citroën-C5-Aircross-PT-130-S-S-FEEL--Full-LED-Pano-Navi,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,820,,FALSCH,WAHR
,,,21861,Citroën-C5-Aircross-PT-130-S-S-FEEL--Full-LED-Pano-Navi,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,675,,FALSCH,WAHR
,,,21344,Citroën-C5-Aircross-PT-130-S-S-FEEL--Full-LED-Pano-Navi,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,722,,FALSCH,WAHR
,,,20827,Citroën-C5-Aircross-PT-130-S-S-FEEL--Full-LED-Pano-Navi,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,770,,FALSCH,WAHR
,,,20310,Citroën-C5-Aircross-PT-130-S-S-FEEL--Full-LED-Pano-Navi,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,818,,FALSCH,WAHR
Autohaus Gerhard Kockjoy GmbH,"Potsdamer Straße 51-52
14469 Potsdam
Deutschland",23850,22967,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,Hyundai Tucson 1.6 TGDi 2WD Trend Full LED Navi Allwette,"<p>
<strong>Abholadresse</strong>
Potsdamer Straße 51-52
14469 Potsdam
Deutschland<br>
<strong>Fahrzeugzustand</strong>
Unfallfrei<br>
<strong>Kategorie</strong>
SUV / Geländewagen / Pickup<br>
<strong>Herkunft</strong>
Deutsche Ausführung<br>
<strong>Kilometerstand</strong>
15.000 km<br>
<strong>Hubraum</strong>
1.591 cm³<br>
<strong>Leistung</strong>
130 kW (177 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
ca. 7,2 l/100km (kombiniert)<br>
ca. 8,2 l/100km (innerorts)<br>
ca. 6,6 l/100km (außerorts)<br>
<strong>CO2-Emission</strong>
ca. 165 g/km (kombiniert)<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6d-TEMP<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
03/2019<br>
<strong>Anzahl der Fahrzeughalter</strong>
2<br>
<strong>HU</strong>
Neu<br>
<strong>Klimatisierung</strong>
Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Micron Grey Metallic<br>
<strong>Farbe</strong>
Grau Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandswarner, Alarmanlage, Armlehne, Beheizbares Lenkrad, Berganfahrassistent, Bordcomputer, Dachreling, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Fernlichtassistent, Garantie, Geschwindigkeitsbegrenzer, Induktionsladen für Smartphones, Innenspiegel autom. abblendend, Isofix, Kurvenlicht, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Lordosenstütze, Navigationssystem, Nebelscheinwerfer, Nichtraucher-Fahrzeug, Notbremsassistent, Pannenkit, Partikelfilter, Reifendruckkontrolle, Scheckheftgepflegt, Servolenkung, Sitzheizung, Soundsystem, Spurhalteassistent, Start/Stopp-Automatik, Tempomat, Touchscreen, Tuner/Radio, Zentralverriegelung
</p>",Hyundai,,"Marke_Hyundai, Typ_SUV, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_150 bis 200 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Grau, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,691,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/iSEAAOSwnyFfDHq4/$_27.JPG,1,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/jC8AAOSwOdZfDHq4/$_27.JPG,2,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/OZIAAOSw1exfDHq4/$_27.JPG,3,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/bigAAOSwJyJfDHq3/$_27.JPG,4,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/rKUAAOSwdblfDHq3/$_27.JPG,5,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/k~MAAOSwErlfDHq4/$_27.JPG,6,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/1VcAAOSw5CZfDHq4/$_27.JPG,7,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/5EAAAOSwbX1fDHq4/$_27.JPG,8,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/zgAAAOSwOZZfJRa4/$_27.JPG,9,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/qTQAAOSwVrtfDHq4/$_27.JPG,10,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/WbYAAOSw2TFfJRa4/$_27.JPG,11,https://i.ebayimg.com/00/s/MTAyNFg3Njg=/z/Bf0AAOSwG7JfJRa3/$_27.JPG,12,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/CoUAAOSwIVNfDHq4/$_27.JPG,13,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/AOIAAOSwdMVfDHq4/$_27.JPG,14,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/GY0AAOSwRopfDHq4/$_27.JPG,15,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/QnUAAOSwlVBfDHq4/$_27.JPG,16,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/r9sAAOSwLaNfDHq3/$_27.JPG,17,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/Op4AAOSwkc5fDHq4/$_27.JPG,18,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/TAUAAOSwQyBfDHq4/$_27.JPG,19,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/P3oAAOSwBh5fDHq3/$_27.JPG,20,https://i.ebayimg.com/00/s/NzY4WDEwMjQ=/z/iSEAAOSwnyFfDHq4/$_27.JPG,21
,,,22848,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,735,,FALSCH,WAHR
,,,22729,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,779,,FALSCH,WAHR
,,,22609,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,823,,FALSCH,WAHR
,,,22490,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,867,,FALSCH,WAHR
,,,22547,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,715,,FALSCH,WAHR
,,,22388,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,759,,FALSCH,WAHR
,,,22229,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,803,,FALSCH,WAHR
,,,22070,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,847,,FALSCH,WAHR
,,,22246,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,703,,FALSCH,WAHR
,,,22048,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,747,,FALSCH,WAHR
,,,21849,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,791,,FALSCH,WAHR
,,,21650,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,835,,FALSCH,WAHR
,,,21946,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,695,,FALSCH,WAHR
,,,21707,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,739,,FALSCH,WAHR
,,,21469,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,783,,FALSCH,WAHR
,,,21230,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,845,,FALSCH,WAHR
,,,21645,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,705,,FALSCH,WAHR
,,,21367,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,749,,FALSCH,WAHR
,,,21088,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,793,,FALSCH,WAHR
,,,20810,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,837,,FALSCH,WAHR
,,,21344,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,699,,FALSCH,WAHR
,,,21026,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,743,,FALSCH,WAHR
,,,20708,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,787,,FALSCH,WAHR
,,,20390,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,831,,FALSCH,WAHR
,,,21043,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,694,,FALSCH,WAHR
,,,20686,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,738,,FALSCH,WAHR
,,,20328,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,782,,FALSCH,WAHR
,,,19970,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,826,,FALSCH,WAHR
,,,20743,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,690,,FALSCH,WAHR
,,,20345,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,734,,FALSCH,WAHR
,,,19948,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,778,,FALSCH,WAHR
,,,19550,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,822,,FALSCH,WAHR
,,,20442,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,687,,FALSCH,WAHR
,,,20005,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,731,,FALSCH,WAHR
,,,19567,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,775,,FALSCH,WAHR
,,,19130,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,819,,FALSCH,WAHR
,,,20141,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,684,,FALSCH,WAHR
,,,19664,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,728,,FALSCH,WAHR
,,,19187,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,772,,FALSCH,WAHR
,,,18710,Hyundai-Tucson-1.6-TGDi-2WD-Trend-Full-LED-Navi-Allwette,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,816,,FALSCH,WAHR
